	GSM1519923	GSM1519926	GSM1519927	GSM1519928	GSM1519929	GSM1519930	GSM1519933	GSM1519934	GSM1519935
RPL37	2.5400430866666666	3.096385955	2.9894733626666667	3.084534466333333	2.794346999	3.1482191003333337	3.598621248666667	2.6481312346666668	2.408546928
RPL37A	5.5611108985	6.2823271205	4.371178595	4.069690626	5.7901148075	6.3410273605	5.2227853935	6.318415208999999	5.2991768235
RPL38	1.903149414	4.776684756	4.095080417	3.4919641460000004	3.698296963	3.4048039969999997	6.38760666	4.793989869	3.400625996
RPL39	4.6031196659999996	7.467815674500001	5.024231868999999	4.2398751895	5.2556525364999995	6.102633025499999	6.2751315975	7.9601181635	6.8362499345
RPL39L	5.050579013	5.474160294	4.940014763	3.7468069280000003	5.134160888	6.13733113	2.004831566	3.911000052	5.332978658
RPL3L	7.427891146	4.34619398	5.508252955	7.804732425	7.7489926360000005	7.57812351	4.596289176	4.323568072	7.576221138999999
RPL4	2.862479228	6.296555597	3.143513014	2.838424948	2.040576604	2.915175311	4.208104608	2.992528802	3.594907385
RPL41	4.511522984	7.447294512999999	5.555595974	5.341176853	4.3483980319999995	5.162726909	5.97475572	5.62578586	5.412051536
RPL5	3.4628974390000002	5.4615519390000005	5.004041291	3.1216972170000004	2.9988827904999997	4.9466490935	3.8512612644999997	3.2157400055	2.2937820725
RPL6	5.064664101000001	5.074391357	5.667343048	7.111256904999999	7.3322566835	4.5873723325	4.7026944825	6.107270263	5.608187666999999
RPL7	5.392984681	6.336685806	6.0022367975	6.2110096855	6.249150161500001	5.600840186499999	8.0819345595	6.0623595859999995	5.1170707065
RPL7A	6.65414910025	5.5604072635	5.7727358515	6.000996015500001	6.887803508499999	5.68941550375	6.31090797075	5.7816800285	4.83967214
RPL7AP11	1.263685776	1.372900725	1.2981907609999999	1.2214986429999999	1.249337098	1.272369598	1.3772069390000001	1.37916703	1.2821435840000002
RPL7L1	3.6618787060000004	2.9295806355000003	2.5564868764999997	1.7371331019999998	2.2803300775	3.129038289	3.673500508	3.1958659775	3.3928684579999997
RPL8	3.4375232469999997	9.32263379	7.406001207999999	5.08621093	5.989709834	3.7508360169999997	3.474677546	4.138301616000001	3.031206524
RPL9	8.936821267333334	9.034837309000002	8.663987698333335	8.766980285	10.208866817999999	8.866838487333334	9.274068965666666	9.212579589333332	7.916044359
RPLP0	5.087678251166667	4.320804965083333	5.211971749499999	5.839287729833333	5.35424802325	5.601912310833334	4.765774384999999	4.892117769166668	4.514173646333334
RPLP0P2	5.980974678	1.889411937	4.068838899999999	4.48191873	4.498896668	3.910611115	5.577668476	3.5737056910000002	4.49707802
RPLP1	7.0615228645000006	5.144618427	5.5731199909999996	7.287125101	6.926599556499999	5.783924459500001	5.9179150165	6.2269231495	6.512796936
RPLP2	4.308561103	3.5082808869999997	6.249548537000001	5.326654628	4.794534365	4.87414517	6.427224531	5.873639905	5.462883845
RPN1	5.712489876333334	3.5254810899999995	6.034344595666667	5.674607239000001	6.014362961333334	5.211801784333333	4.322646399333333	4.3081729436666665	5.357627248333333
RPN2	6.299104811	6.425344592	6.29633601	7.428686592	6.203669983999999	5.513370035	8.851727719	6.0047664560000005	4.1584839119999994
RPP14	6.039084070333334	5.913125091666667	5.961654688333334	4.857096262	4.915277753333334	6.11457739	5.850891223999999	5.561051644333333	5.379792806666667
RPP21	6.98232004	9.866048649	8.567369641	6.29282719	5.672972447	7.093010639	8.781179267999999	8.350157052	8.353929734
RPP25	2.282493787	4.395885807	3.414821636	2.464225433	1.866043106	2.573034014	3.528602035	3.17917664	3.50636157
RPP30	7.087177204	6.775191099	6.289368	7.2772492589999995	7.6468518875000004	7.925358961000001	6.3949784235	6.4830068999999995	7.1917622925
RPP38	6.921388513999999	9.312364477000001	8.126355457	7.670835847999999	7.256945385	8.325181719	9.1935906	8.72462869	8.292185553
RPP40	3.388141519	6.419598868	3.914850566	4.892046327	3.999637476	5.40777559	5.707818228	5.342176822	4.797682345
RPRD1A	5.015147229	5.275454998500001	2.5981348275	3.9016606744999995	3.0780368195000003	5.191078748	5.1300346855	2.2367016735000003	2.5888122774999998
RPRD1B	4.5604218165	4.6603853045	3.4555340425	3.5364218120000004	4.541758001	6.339590225499999	1.2837464845	1.3760831359999999	3.195798126
RPRD2	1.456001712	3.483193881	1.794610847	3.7045035000000004	1.6049347369999998	1.496147561	3.287328295	2.09818663	2.216625406
RPRM	4.037920187	3.546172785	2.848963434	4.183573821	3.3039627830000002	4.255284178	2.8704327160000003	2.762994356	3.029237578
RPRML	8.117652692	7.724704993	8.535966173	8.908869618999999	7.350268031000001	8.472147788	7.947930349	8.381926033	8.604556991
RPS10	4.49440756875	5.197016363875	5.251362892375	4.39997767875	4.508098123625	4.253153095750001	5.851793674875001	4.535815624	4.654626427
RPS11	5.655748837000001	1.921028619	6.406921238	5.322177262	5.730416857000001	6.286957097999999	6.838273149	6.7385587	6.603139867
RPS12	1.5809519440000002	2.13033249	2.080846088	1.5861490630000001	1.392164599	1.701470205	2.096352394	2.270752941	2.343178422
RPS13	3.8588822720000002	4.124050804333334	5.046924959	4.585232094999999	3.4900558349999997	4.986180453333333	4.43988921	3.8082002436666667	3.7324385753333336
RPS14	6.61079503975	6.100788512499999	7.3092513414999996	6.394061353000001	7.22234505625	6.05877770125	5.439662183	7.07731474375	6.388367476
RPS15	4.5857605955	5.654119832999999	5.638164566	2.380019053	4.407326254	5.2887981669999995	2.89694526	5.062030969499999	6.2394425445
RPS15A	3.030770372333333	3.4328738656666666	2.731096921666667	3.6138993996666664	3.6701918523333332	3.8294666006666667	2.755023302	4.0127277973333335	4.280529212666667
RPS16	1.37975477	2.92714291	1.693809919	1.648791636	5.10862635	1.511372406	1.760115251	1.599438956	1.6637975740000002
RPS17	7.016471944000001	7.0378157230000005	6.2656250775	6.995161156	7.4425193704999995	5.4407375625	7.1153945385	7.9847060715	4.5062268145
RPS18	1.34144225	1.97700318	1.418101281	1.43215981	1.393753831	1.298898216	1.87611757	1.357423049	1.461870583
RPS19	8.505523853	5.994929539	7.662484045499999	5.6843784465	8.435211355	8.538476355	8.453127805000001	8.2135415115	7.9916102655
RPS19BP1	4.886037225	6.502614109	6.1449630289999995	4.395885807	4.87376344	5.243087214	5.852718376	5.609206065	5.275636265
RPS2	7.784478421833334	6.768775111	6.730188762166667	7.059010675166667	6.972466937833333	7.070701792833334	8.513148555833332	7.1544060595	7.2981342126666675
RPS20	8.416438361	1.6168846080000001	6.741403942000001	5.495525422	7.172767106	7.861074277999999	5.520371224	6.394895265	8.225893356
RPS21	3.0835423379999995	1.67468813	4.055281608	4.3348017235	5.161442330000001	2.0541503485	1.438455599	3.9440308880000003	3.1438706069999998
RPS23	4.921662167	1.7487842409999999	4.178494935	6.51901211	5.730967954	5.12576745	4.182515062	3.370575487	1.307937999
RPS24	8.472147788	8.473010742	8.919774341	7.549371061	8.965034764	6.291029564	8.863622366	8.546916177	8.600946957
RPS25	5.502974233666666	4.359261404666667	4.288698181	4.805009265	3.9559143533333336	5.030922972666667	3.819307738333334	4.027352196	3.266550742333333
RPS26	6.96036239475	3.7771640937499997	5.55222139825	6.2454012379999995	6.823881299249999	5.68336534875	5.215639551	5.77253127325	6.400150748
RPS27	6.6730272875	2.466869978	5.657905039	6.5992419175	5.973772972	5.065480423	5.949327953	3.2793061565	4.33621514
RPS27A	5.082494617	4.6102035685	3.7991552735	4.2033185475	5.930967133499999	6.539892245	2.8189142185	4.797542389499999	4.9576062545
RPS27L	6.7435785710000005	1.6825807000000002	8.522318013	7.609413352000001	7.64538602	7.748705900000001	1.334654209	7.198624485	1.986623689
RPS28	10.038895184	11.29869388	11.224913895	10.900776145	10.55173639	10.84920675	11.19036768	10.892523235	11.00020239
RPS29	6.0058569770000005	7.975162785	7.454384479	6.415633658	7.343557623	7.837306354500001	7.5067266445000005	7.193957729999999	6.5819202085
RPS3	4.935675374000001	2.9203444135	2.314256871	4.480289248	4.2383374504999995	3.510668227	5.99629325	5.4481322885	2.854377659
RPS3A	3.921220854	4.2359418238333335	3.8063459500000003	5.191558067	4.270096079833333	4.2078613308333335	4.3518674840000005	4.3517450145	4.159915571333333
RPS4X	13.85536745	13.09718867	13.38873712	13.94591559	13.2783205	14.0721559	12.16465493	12.62289422	13.37871573
RPS4Y1	7.577222415	3.628778016	2.979079322	4.124079383	5.479336427000001	6.996080824	7.508847084	4.832298642	6.006583109
RPS4Y2	3.1593156330000003	2.079543085	3.6289816010000004	1.5472664669999998	3.951940351	1.559736865	5.403519591	1.5106061990000001	1.600897941
RPS5	6.607350716	5.797821389	5.8244501465	6.2103515835	5.8690504515	7.079013237	6.9216609374999996	6.891029808500001	7.9742303045
RPS6	1.949531092	4.690052578	3.842018785	3.460326747	3.591222446	2.620043434	3.5434144169999997	3.577519055	4.2908159260000005
RPS6KA1	1.40012966	3.148395948	1.8845870690000002	1.6202388380000001	1.5582856440000001	1.4349777469999998	8.003596567999999	1.6021777209999999	3.491033213
RPS6KA2	2.5236758740000003	2.589439617	4.561874093999999	4.610147586	1.255233651	1.466778929	1.343803094	1.549971496	1.494688576
RPS6KA3	5.868172109500001	6.3655676450000005	5.4102815405	5.100868415500001	3.9656902935	3.97669867	3.5478338405	4.676412185	3.2828818999999996
RPS6KA4	7.909014752999999	7.197805382	6.250923247	6.70213222	7.083759427	7.137919336	7.447863891	6.55831559	5.978975935
RPS6KA5	4.783740527666667	7.570967239000001	5.490616072000001	6.943073494999999	5.544216976666667	6.411196328333333	6.848955321333334	5.214696069666666	7.611039879666667
RPS6KA6	7.898006672999999	1.3834887359999999	9.06293796	8.633137441	8.842765697	10.36534928	5.568956595	6.280426545	4.53931089
RPS6KB1	4.174425186	3.5535168199999996	3.25202156	3.098636076	2.8622000979999997	3.7351689032500004	2.91348444675	4.036253051	4.108517227
RPS6KB2	5.779463422	3.669725146	3.20466103	1.9682682969999998	4.008692001	1.545274857	3.3285359239999996	2.2189821	2.2443469169999997
RPS6KC1	8.644382156	6.469579782	5.01374477	8.346912511000001	5.217152523999999	5.201661083	3.647873014	6.421301816000001	7.085638586
RPS6KL1	4.1709223259999995	2.5890525915	2.8424455694999997	1.505217209	4.502795197	4.5334330375	3.937349337	3.815051791	5.704262980999999
RPS6P1	9.838575961	8.011209178	9.814734842	10.65500352	11.2702644	11.53136144	7.374534137	9.80457386	9.466891103
RPS7	5.955066638000001	3.7725658013333336	5.959220747000001	5.854156813666666	4.379920912666666	6.150083346	4.9023143593333325	6.041345839666666	5.559555707
RPS8	5.60261201	4.372375742	5.3525179519999995	3.525422934	4.82524298	4.185746044	4.992608742	5.243529925	2.010899072
RPS9	3.8731320606666664	6.187225730666666	4.725252971000001	4.559222912	3.8108979670000003	3.8332927580000002	4.105006356333333	4.145527977	2.925644506
RPSA	4.141801493666667	3.456820085666667	2.973496861833333	4.109482799166667	4.173536685666667	4.002478499833333	4.105916256833334	3.4660927974999995	4.530710922666667
RPTN	2.933238822	2.131948725	3.750227495	7.798079154	6.125671753	2.717659054	1.9065540069999998	5.3894310789999995	2.807733657
RPUSD1	1.4169367130000001	1.3942304580000002	1.642047993	1.403713809	1.34933554	1.5252830519999998	1.6310947519999999	1.667448332	1.70220358
RPUSD2	8.874181765	4.164606749	6.103246726	8.036007368	8.17569163	8.007949186	8.247482227999999	7.551700531	8.590474269
RPUSD3	4.425501556	1.3613146980000002	4.207595479	5.7020570170000004	4.0479770319999995	4.667631663	1.34141327	5.089752427	4.291186461000001
RPUSD4	3.0561488825	4.815328661000001	3.829532858	4.459945912	4.3679512405	4.173705562	4.7774693919999995	3.966132485	2.7192219294999997
RQCD1	6.3596521305	8.826222408	7.904823655	6.9583551205	6.089507692	5.8672669955	4.582947972	6.2741608845	6.233377764
RRAD	2.9565730709999998	4.512173894	3.3250734995	2.9505214790000003	3.54451681	3.1572822604999997	3.4228135025000004	3.4327566224999995	3.084818397
